, pre - eld,,,,,,latent - eld,,,,,,mixed - eld,,,,,,pre - ado,,,,,,latent - ado,,,,,,mixed - ado,,,,,
,"30%cov, 40%VE","30%cov, 60%VE","30%cov, 80%VE","70%cov, 40%VE","70%cov, 60%VE","70%cov, 80%VE","30%cov, 40%VE","30%cov, 60%VE","30%cov, 80%VE","70%cov, 40%VE","70%cov, 60%VE","70%cov, 80%VE","30%cov, 40%VE","30%cov, 60%VE","30%cov, 80%VE","70%cov, 40%VE","70%cov, 60%VE","70%cov, 80%VE","30%cov, 40%VE","30%cov, 60%VE","30%cov, 80%VE","70%cov, 40%VE","70%cov, 60%VE","70%cov, 80%VE","30%cov, 40%VE","30%cov, 60%VE","30%cov, 80%VE","70%cov, 40%VE","70%cov, 60%VE","70%cov, 80%VE","30%cov, 40%VE","30%cov, 60%VE","30%cov, 80%VE","70%cov, 40%VE","70%cov, 60%VE","70%cov, 80%VE"
Overall,1.643132523,2.436935895,3.213187998,3.721272877,5.443214794,7.083196656,5.310354986,7.914066821,10.48467998,12.18047144,18.00667861,23.67131289,6.859141912,10.14339509,13.33679837,15.41734544,22.41273548,28.99716901,0.730457627,1.076073575,1.409561122,1.625470925,2.343538537,3.00831289,0.042144884,0.062619117,0.082704733,0.09588301,0.140706026,0.183578699,0.771087757,1.13538473,1.486555873,1.713731733,2.468203554,3.165168792
0-14,1.829758834,2.710049395,3.568508852,4.129115704,6.021346073,7.812183579,5.925558734,8.805252172,11.63150386,13.48668647,19.80371417,25.85985583,7.650076634,11.28430339,14.79927958,17.07910175,24.6827303,31.7480077,2.244803938,3.304842644,4.326364509,4.987023503,7.180131815,9.204685466,0.137551343,0.204172478,0.269394009,0.312111049,0.456935602,0.594736867,2.377524096,3.498470165,4.57756622,5.274858582,7.586044521,9.714537231
15-54,1.652776916,2.44890064,3.225898653,3.733639251,5.44937354,7.075952252,5.050022536,7.506458903,9.918729181,11.50293466,16.90180672,22.084285,6.610978323,9.753618875,12.7943121,14.76709951,21.34977182,27.47005161,8.279428211,12.20290071,15.99278053,18.44874605,26.63085874,34.22731378,0.452065663,0.672366071,0.888943345,1.031296159,1.517071887,1.984175005,8.714016783,12.83708769,16.81579986,19.39202082,27.96253328,35.90235669
55-64,4.531155027,6.726988376,8.878551365,10.28910737,15.08286335,19.66703756,8.498262598,12.67774614,16.81261053,19.54504893,28.9624605,38.16439211,12.75297936,18.79484655,24.62771016,28.405029,40.9673264,52.58609189,1.351675865,1.988476393,2.601130839,2.996794465,4.306727437,5.510598361,0.088071345,0.130595588,0.172137748,0.199296359,0.291062683,0.37789722,1.436964452,2.113001053,2.762800245,3.182126631,4.568477901,5.83979656
65+,1.547315461,2.294624399,3.025284787,3.503462698,5.123676848,6.666274551,5.244794943,7.815908886,10.35406923,12.02831389,17.77972894,23.37065064,6.702839479,9.914196343,13.0380624,15.07406541,21.92450263,28.38006943,0.153591081,0.225913737,0.295461891,0.340356981,0.488845789,0.625050594,0.010344182,0.015329609,0.020193722,0.023370224,0.034081578,0.044183315,0.163636295,0.240591163,0.314531136,0.362227321,0.519779896,0.664006648
54-,1.647425996,2.443387417,3.221806011,3.731340149,5.458387026,7.103525733,5.345734579,7.967336223,10.55598925,12.26389614,18.13311176,23.84177056,6.897852248,10.20101925,13.41311417,15.50602199,22.54422901,29.17110177,0.195055427,0.2869139,0.375258147,0.432292762,0.620976948,0.794131165,0.013034651,0.019319444,0.025453121,0.029459728,0.042976649,0.055734305,0.20770516,0.30539365,0.399263453,0.459821288,0.659900719,0.843133915
55+,1.654494301,2.451436245,3.229227135,3.737482807,5.454939785,7.083126283,5.058860539,7.519593387,9.936081243,11.52305562,16.93135828,22.12288072,6.621415617,9.769030583,12.81454585,14.7904669,21.38362815,27.51371244,8.212783036,12.10474059,15.8642178,18.30050147,26.41715224,33.95297145,0.448554092,0.667140014,0.882029608,1.023271927,1.505250536,1.968690737,8.644017074,12.73404403,16.68091398,19.23653981,27.73865961,35.61528054
