0-5,5.04,5.04,5.04,5.04,5.04,5.04,0.210229008,0.210229008,0.210229008,0.210229008,0.210229008,0.210229008,0.210229008,0.210229008,0.210229008,0.210229008,0.210229008,0.210229008,0.210229008,0.210229008,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.505449225,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786,0.277268786
Jun-19,0.605786802,0.605786802,0.605786802,0.605786802,0.605786802,0.605786802,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,1.60459111,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942,0.767994942
20-64,5.406852792,5.406852792,5.406852792,5.406852792,5.406852792,5.406852792,5.956679389,5.956679389,5.956679389,5.956679389,5.956679389,5.956679389,5.956679389,5.956679389,5.956679389,5.956679389,5.956679389,5.956679389,5.956679389,5.956679389,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197,4.524942197
65+,0.649306261,0.649306261,0.649306261,0.649306261,0.649306261,0.649306261,0.624136817,0.624136817,0.624136817,0.624136817,0.624136817,0.624136817,0.624136817,0.624136817,0.624136817,0.624136817,0.624136817,0.624136817,0.624136817,0.624136817,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,0.990591585,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74
