"set","rmort","rmortTB","CDRscaleO","fchild","vchild","rchild","w","pchild","pelderly","padult","n","uiscaleC","relderly","radult","x","fadult","felderly","vadult","CDRscale","e","nelderly","velderly","uiscaleA","uiscaleE","neta","CDRscaleE","p0"
1,-0.483713885396719,0.736127921473235,-0.416046494850889,0.130525054293685,0.000264650427130982,0.0134782013040967,0.0108956817248836,0.0201830794010311,0.129297313764691,0.159220221973956,0.190236337878741,0.213706069742329,0.254145226103719,0.420472304802388,0.325986231584102,0.464732187567279,0.476661929767579,0.210592655921122,1.12245869033504,0.663091536983848,0.528841496026143,0.879706379930372,3.09846764430404,8.28615198843181,7.57879230706021,1.1637635600986,1267142
2,0.0544857552275062,0.269036685721949,0.558596169669181,0.0430828064563684,0.000274451914103702,0.0129306063870899,0.0140259776790626,0.0536497359303758,0.0678845662996173,0.202653508300427,0.233778728637844,0.185443258145824,0.277067656205036,0.49429888650775,0.41585086802952,0.446252902853303,0.448059382475913,0.529439961442118,0.862218202487566,0.710942817665637,0.672028322890401,0.453694339366769,7.02440987224691,12.8945498098619,10.9557157955132,1.65862216986716,1267142
3,0.131252253614366,0.239543177839369,0.264962787833065,0.0857282564160414,0.000188058962998912,0.011470617367886,0.0158273084429093,0.0187717822636478,0.0431374261900783,0.155836709483992,0.179057871922851,0.249719944735989,0.332011709723156,0.278164738509804,0.311570246517658,0.504270181525499,0.325462368410081,0.637985175065603,0.582951451977715,0.545983232650906,0.520674333861098,0.266786603548168,6.63115885690786,13.618032685481,3.78889811038971,0.49803950781934,1267142
