"","","Ana",""
"1",2537631.756,2540572.379,2543459.829
"2",3309130.895,3811905.012,4363024.6
"3",141.989273468457,165.331158404727,191.035074482878
"4",14.6117149651717,25.993265556478,40.5134778701826
"5",1.46031916595243,13.0843724748927,30.570579680099
"6",0.125258109873229,6.93523825630175,16.5744107198657
