"","","Ana",""
"1",808561.924,809438.389,810314.852
"2",1395814.529,1590948.249,1801687.013
"3",168.64117229878,203.541013843745,241.982680142895
"4",14.958506815614,33.0365712461903,58.0807418883395
"5",11.2269789274945,57.2345876534296,123.893546261013
"6",1.52832587081057,22.8778913481178,50.0080887588835
