"","","Ana",""
"1",5767428.044,5774039.468,5780597.527
"2",6902716.056,7938362.334,9076004.70799999
"3",113.688722788934,133.327839414924,154.931827174024
"4",10.5498213600808,18.6927897636775,29.453686765965
"5",2.66625560444845,20.5311995957316,44.7914798338273
"6",0.334629146213039,8.84499163565754,20.0714003942728
