"","","","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
1971.50895858432,0,0,1971.50895858432,2,1,1971.50895858432,2,2,1971.50895858432,2,3,1971.50895858432,2,4,1971.50895858432,2,5,1971.50895858432,2,6,1971.50895858432,2,7,1971.50895858432,2,8,1971.50895858432,3,1,1971.50895858432,3,2,1971.50895858432,3,3,1971.50895858432,3,4,1971.50895858432,3,5,1971.50895858432,3,6,1971.50895858432,3,7,1971.50895858432,3,8,1971.50895858432,4,1,1971.50895858432,4,2,1971.50895858432,4,3,1971.50895858432,4,4,1971.50895858432,4,5,1971.50895858432,4,6,1971.50895858432,4,7,1971.50895858432,4,8,1971.50895858432,5,1,1971.50895858432,5,2,1971.50895858432,5,3,1971.50895858432,5,4,1971.50895858432,5,5,1971.50895858432,5,6,1971.50895858432,5,7,1971.50895858432,5,8,1971.50895858432,6,1,1971.50895858432,6,2,1971.50895858432,6,3,1971.50895858432,6,4,1971.50895858432,6,5,1971.50895858432,6,6,1971.50895858432,6,7,1971.50895858432,6,8,1971.50895858432,7,1,1971.50895858432,7,2,1971.50895858432,7,3,1971.50895858432,7,4,1971.50895858432,7,5,1971.50895858432,7,6,1971.50895858432,7,7,1971.50895858432,7,8
1956.64377961724,0,0,1956.64377961724,2,1,1956.64377961724,2,2,1956.64377961724,2,3,1956.64377961724,2,4,1956.64377961724,2,5,1956.64377961724,2,6,1956.64377961724,2,7,1956.64377961724,2,8,1956.64377961724,3,1,1956.64377961724,3,2,1956.64377961724,3,3,1956.64377961724,3,4,1956.64377961724,3,5,1956.64377961724,3,6,1956.64377961724,3,7,1956.64377961724,3,8,1956.64377961724,4,1,1956.64377961724,4,2,1956.64377961724,4,3,1956.64377961724,4,4,1956.64377961724,4,5,1956.64377961724,4,6,1956.64377961724,4,7,1956.64377961724,4,8,1956.64377961724,5,1,1956.64377961724,5,2,1956.64377961724,5,3,1956.64377961724,5,4,1956.64377961724,5,5,1956.64377961724,5,6,1956.64377961724,5,7,1956.64377961724,5,8,1956.64377961724,6,1,1956.64377961724,6,2,1956.64377961724,6,3,1956.64377961724,6,4,1956.64377961724,6,5,1956.64377961724,6,6,1956.64377961724,6,7,1956.64377961724,6,8,1956.64377961724,7,1,1956.64377961724,7,2,1956.64377961724,7,3,1956.64377961724,7,4,1956.64377961724,7,5,1956.64377961724,7,6,1956.64377961724,7,7,1956.64377961724,7,8
1953.99523202399,0,0,1953.99523202399,2,1,1953.99523202399,2,2,1953.99523202399,2,3,1953.99523202399,2,4,1953.99523202399,2,5,1953.99523202399,2,6,1953.99523202399,2,7,1953.99523202399,2,8,1953.99523202399,3,1,1953.99523202399,3,2,1953.99523202399,3,3,1953.99523202399,3,4,1953.99523202399,3,5,1953.99523202399,3,6,1953.99523202399,3,7,1953.99523202399,3,8,1953.99523202399,4,1,1953.99523202399,4,2,1953.99523202399,4,3,1953.99523202399,4,4,1953.99523202399,4,5,1953.99523202399,4,6,1953.99523202399,4,7,1953.99523202399,4,8,1953.99523202399,5,1,1953.99523202399,5,2,1953.99523202399,5,3,1953.99523202399,5,4,1953.99523202399,5,5,1953.99523202399,5,6,1953.99523202399,5,7,1953.99523202399,5,8,1953.99523202399,6,1,1953.99523202399,6,2,1953.99523202399,6,3,1953.99523202399,6,4,1953.99523202399,6,5,1953.99523202399,6,6,1953.99523202399,6,7,1953.99523202399,6,8,1953.99523202399,7,1,1953.99523202399,7,2,1953.99523202399,7,3,1953.99523202399,7,4,1953.99523202399,7,5,1953.99523202399,7,6,1953.99523202399,7,7,1953.99523202399,7,8
1956.6448790073,0,0,1956.6448790073,2,1,1956.6448790073,2,2,1956.6448790073,2,3,1956.6448790073,2,4,1956.6448790073,2,5,1956.6448790073,2,6,1956.6448790073,2,7,1956.6448790073,2,8,1956.6448790073,3,1,1956.6448790073,3,2,1956.6448790073,3,3,1956.6448790073,3,4,1956.6448790073,3,5,1956.6448790073,3,6,1956.6448790073,3,7,1956.6448790073,3,8,1956.6448790073,4,1,1956.6448790073,4,2,1956.6448790073,4,3,1956.6448790073,4,4,1956.6448790073,4,5,1956.6448790073,4,6,1956.6448790073,4,7,1956.6448790073,4,8,1956.6448790073,5,1,1956.6448790073,5,2,1956.6448790073,5,3,1956.6448790073,5,4,1956.6448790073,5,5,1956.6448790073,5,6,1956.6448790073,5,7,1956.6448790073,5,8,1956.6448790073,6,1,1956.6448790073,6,2,1956.6448790073,6,3,1956.6448790073,6,4,1956.6448790073,6,5,1956.6448790073,6,6,1956.6448790073,6,7,1956.6448790073,6,8,1956.6448790073,7,1,1956.6448790073,7,2,1956.6448790073,7,3,1956.6448790073,7,4,1956.6448790073,7,5,1956.6448790073,7,6,1956.6448790073,7,7,1956.6448790073,7,8
1963.63583095516,0,0,1963.63583095516,2,1,1963.63583095516,2,2,1963.63583095516,2,3,1963.63583095516,2,4,1963.63583095516,2,5,1963.63583095516,2,6,1963.63583095516,2,7,1963.63583095516,2,8,1963.63583095516,3,1,1963.63583095516,3,2,1963.63583095516,3,3,1963.63583095516,3,4,1963.63583095516,3,5,1963.63583095516,3,6,1963.63583095516,3,7,1963.63583095516,3,8,1963.63583095516,4,1,1963.63583095516,4,2,1963.63583095516,4,3,1963.63583095516,4,4,1963.63583095516,4,5,1963.63583095516,4,6,1963.63583095516,4,7,1963.63583095516,4,8,1963.63583095516,5,1,1963.63583095516,5,2,1963.63583095516,5,3,1963.63583095516,5,4,1963.63583095516,5,5,1963.63583095516,5,6,1963.63583095516,5,7,1963.63583095516,5,8,1963.63583095516,6,1,1963.63583095516,6,2,1963.63583095516,6,3,1963.63583095516,6,4,1963.63583095516,6,5,1963.63583095516,6,6,1963.63583095516,6,7,1963.63583095516,6,8,1963.63583095516,7,1,1963.63583095516,7,2,1963.63583095516,7,3,1963.63583095516,7,4,1963.63583095516,7,5,1963.63583095516,7,6,1963.63583095516,7,7,1963.63583095516,7,8
1974.22392596307,0,0,1974.22392596307,2,1,1974.22392596307,2,2,1974.22392596307,2,3,1974.22392596307,2,4,1974.22392596307,2,5,1974.22392596307,2,6,1974.22392596307,2,7,1974.22392596307,2,8,1974.22392596307,3,1,1974.22392596307,3,2,1974.22392596307,3,3,1974.22392596307,3,4,1974.22392596307,3,5,1974.22392596307,3,6,1974.22392596307,3,7,1974.22392596307,3,8,1974.22392596307,4,1,1974.22392596307,4,2,1974.22392596307,4,3,1974.22392596307,4,4,1974.22392596307,4,5,1974.22392596307,4,6,1974.22392596307,4,7,1974.22392596307,4,8,1974.22392596307,5,1,1974.22392596307,5,2,1974.22392596307,5,3,1974.22392596307,5,4,1974.22392596307,5,5,1974.22392596307,5,6,1974.22392596307,5,7,1974.22392596307,5,8,1974.22392596307,6,1,1974.22392596307,6,2,1974.22392596307,6,3,1974.22392596307,6,4,1974.22392596307,6,5,1974.22392596307,6,6,1974.22392596307,6,7,1974.22392596307,6,8,1974.22392596307,7,1,1974.22392596307,7,2,1974.22392596307,7,3,1974.22392596307,7,4,1974.22392596307,7,5,1974.22392596307,7,6,1974.22392596307,7,7,1974.22392596307,7,8
1987.82395040095,0,0,1987.82395040095,2,1,1987.82395040095,2,2,1987.82395040095,2,3,1987.82395040095,2,4,1987.82395040095,2,5,1987.82395040095,2,6,1987.82395040095,2,7,1987.82395040095,2,8,1987.82395040095,3,1,1987.82395040095,3,2,1987.82395040095,3,3,1987.82395040095,3,4,1987.82395040095,3,5,1987.82395040095,3,6,1987.82395040095,3,7,1987.82395040095,3,8,1987.82395040095,4,1,1987.82395040095,4,2,1987.82395040095,4,3,1987.82395040095,4,4,1987.82395040095,4,5,1987.82395040095,4,6,1987.82395040095,4,7,1987.82395040095,4,8,1987.82395040095,5,1,1987.82395040095,5,2,1987.82395040095,5,3,1987.82395040095,5,4,1987.82395040095,5,5,1987.82395040095,5,6,1987.82395040095,5,7,1987.82395040095,5,8,1987.82395040095,6,1,1987.82395040095,6,2,1987.82395040095,6,3,1987.82395040095,6,4,1987.82395040095,6,5,1987.82395040095,6,6,1987.82395040095,6,7,1987.82395040095,6,8,1987.82395040095,7,1,1987.82395040095,7,2,1987.82395040095,7,3,1987.82395040095,7,4,1987.82395040095,7,5,1987.82395040095,7,6,1987.82395040095,7,7,1987.82395040095,7,8
2004.00524215588,0,0,2004.00524215588,2,1,2004.00524215588,2,2,2004.00524215588,2,3,2004.00524215588,2,4,2004.00524215588,2,5,2004.00524215588,2,6,2004.00524215588,2,7,2004.00524215588,2,8,2004.00524215588,3,1,2004.00524215588,3,2,2004.00524215588,3,3,2004.00524215588,3,4,2004.00524215588,3,5,2004.00524215588,3,6,2004.00524215588,3,7,2004.00524215588,3,8,2004.00524215588,4,1,2004.00524215588,4,2,2004.00524215588,4,3,2004.00524215588,4,4,2004.00524215588,4,5,2004.00524215588,4,6,2004.00524215588,4,7,2004.00524215588,4,8,2004.00524215588,5,1,2004.00524215588,5,2,2004.00524215588,5,3,2004.00524215588,5,4,2004.00524215588,5,5,2004.00524215588,5,6,2004.00524215588,5,7,2004.00524215588,5,8,2004.00524215588,6,1,2004.00524215588,6,2,2004.00524215588,6,3,2004.00524215588,6,4,2004.00524215588,6,5,2004.00524215588,6,6,2004.00524215588,6,7,2004.00524215588,6,8,2004.00524215588,7,1,2004.00524215588,7,2,2004.00524215588,7,3,2004.00524215588,7,4,2004.00524215588,7,5,2004.00524215588,7,6,2004.00524215588,7,7,2004.00524215588,7,8
2022.45069399308,0,0,2022.45069399308,2,1,2022.45069399308,2,2,2022.45069399308,2,3,2022.45069399308,2,4,2022.45069399308,2,5,2022.45069399308,2,6,2022.45069399308,2,7,2022.45069399308,2,8,2022.45069399308,3,1,2022.45069399308,3,2,2022.45069399308,3,3,2022.45069399308,3,4,2022.45069399308,3,5,2022.45069399308,3,6,2022.45069399308,3,7,2022.45069399308,3,8,2022.45069399308,4,1,2022.45069399308,4,2,2022.45069399308,4,3,2022.45069399308,4,4,2022.45069399308,4,5,2022.45069399308,4,6,2022.45069399308,4,7,2022.45069399308,4,8,2022.45069399308,5,1,2022.45069399308,5,2,2022.45069399308,5,3,2022.45069399308,5,4,2022.45069399308,5,5,2022.45069399308,5,6,2022.45069399308,5,7,2022.45069399308,5,8,2022.45069399308,6,1,2022.45069399308,6,2,2022.45069399308,6,3,2022.45069399308,6,4,2022.45069399308,6,5,2022.45069399308,6,6,2022.45069399308,6,7,2022.45069399308,6,8,2022.45069399308,7,1,2022.45069399308,7,2,2022.45069399308,7,3,2022.45069399308,7,4,2022.45069399308,7,5,2022.45069399308,7,6,2022.45069399308,7,7,2022.45069399308,7,8
2042.93434700239,0,0,2042.93434700239,2,1,2042.93434700239,2,2,2042.93434700239,2,3,2042.93434700239,2,4,2042.93434700239,2,5,2042.93434700239,2,6,2042.93434700239,2,7,2042.93434700239,2,8,2042.93434700239,3,1,2042.93434700239,3,2,2042.93434700239,3,3,2042.93434700239,3,4,2042.93434700239,3,5,2042.93434700239,3,6,2042.93434700239,3,7,2042.93434700239,3,8,2042.93434700239,4,1,2042.93434700239,4,2,2042.93434700239,4,3,2042.93434700239,4,4,2042.93434700239,4,5,2042.93434700239,4,6,2042.93434700239,4,7,2042.93434700239,4,8,2042.93434700239,5,1,2042.93434700239,5,2,2042.93434700239,5,3,2042.93434700239,5,4,2042.93434700239,5,5,2042.93434700239,5,6,2042.93434700239,5,7,2042.93434700239,5,8,2042.93434700239,6,1,2042.93434700239,6,2,2042.93434700239,6,3,2042.93434700239,6,4,2042.93434700239,6,5,2042.93434700239,6,6,2042.93434700239,6,7,2042.93434700239,6,8,2042.93434700239,7,1,2042.93434700239,7,2,2042.93434700239,7,3,2042.93434700239,7,4,2042.93434700239,7,5,2042.93434700239,7,6,2042.93434700239,7,7,2042.93434700239,7,8
2065.2795000337,0,0,2065.2795000337,2,1,2065.2795000337,2,2,2065.2795000337,2,3,2065.2795000337,2,4,2065.2795000337,2,5,2065.2795000337,2,6,2065.2795000337,2,7,2065.2795000337,2,8,2065.2795000337,3,1,2065.2795000337,3,2,2065.2795000337,3,3,2065.2795000337,3,4,2065.2795000337,3,5,2065.2795000337,3,6,2065.2795000337,3,7,2065.2795000337,3,8,2065.2795000337,4,1,2065.2795000337,4,2,2065.2795000337,4,3,2065.2795000337,4,4,2065.2795000337,4,5,2065.2795000337,4,6,2065.2795000337,4,7,2065.2795000337,4,8,2065.2795000337,5,1,2065.2795000337,5,2,2065.2795000337,5,3,2065.2795000337,5,4,2065.2795000337,5,5,2065.2795000337,5,6,2065.2795000337,5,7,2065.2795000337,5,8,2065.2795000337,6,1,2065.2795000337,6,2,2065.2795000337,6,3,2065.2795000337,6,4,2065.2795000337,6,5,2065.2795000337,6,6,2065.2795000337,6,7,2065.2795000337,6,8,2065.2795000337,7,1,2065.2795000337,7,2,2065.2795000337,7,3,2065.2795000337,7,4,2065.2795000337,7,5,2065.2795000337,7,6,2065.2795000337,7,7,2065.2795000337,7,8
2089.34637403851,0,0,2089.34637403851,2,1,2089.34637403851,2,2,2089.34637403851,2,3,2089.34637403851,2,4,2089.34637403851,2,5,2089.34637403851,2,6,2089.34637403851,2,7,2089.34637403851,2,8,2089.34637403851,3,1,2089.34637403851,3,2,2089.34637403851,3,3,2089.34637403851,3,4,2089.34637403851,3,5,2089.34637403851,3,6,2089.34637403851,3,7,2089.34637403851,3,8,2089.34637403851,4,1,2089.34637403851,4,2,2089.34637403851,4,3,2089.34637403851,4,4,2089.34637403851,4,5,2089.34637403851,4,6,2089.34637403851,4,7,2089.34637403851,4,8,2089.34637403851,5,1,2089.34637403851,5,2,2089.34637403851,5,3,2089.34637403851,5,4,2089.34637403851,5,5,2089.34637403851,5,6,2089.34637403851,5,7,2089.34637403851,5,8,2089.34637403851,6,1,2089.34637403851,6,2,2089.34637403851,6,3,2089.34637403851,6,4,2089.34637403851,6,5,2089.34637403851,6,6,2089.34637403851,6,7,2089.34637403851,6,8,2089.34637403851,7,1,2089.34637403851,7,2,2089.34637403851,7,3,2089.34637403851,7,4,2089.34637403851,7,5,2089.34637403851,7,6,2089.34637403851,7,7,2089.34637403851,7,8
2115.03460550434,0,0,2115.03460550434,2,1,2115.03460550434,2,2,2115.03460550434,2,3,2115.03460550434,2,4,2115.03460550434,2,5,2115.03460550434,2,6,2115.03460550434,2,7,2115.03460550434,2,8,2115.03460550434,3,1,2115.03460550434,3,2,2115.03460550434,3,3,2115.03460550434,3,4,2115.03460550434,3,5,2115.03460550434,3,6,2115.03460550434,3,7,2115.03460550434,3,8,2115.03460550434,4,1,2115.03460550434,4,2,2115.03460550434,4,3,2115.03460550434,4,4,2115.03460550434,4,5,2115.03460550434,4,6,2115.03460550434,4,7,2115.03460550434,4,8,2115.03460550434,5,1,2115.03460550434,5,2,2115.03460550434,5,3,2115.03460550434,5,4,2115.03460550434,5,5,2115.03460550434,5,6,2115.03460550434,5,7,2115.03460550434,5,8,2115.03460550434,6,1,2115.03460550434,6,2,2115.03460550434,6,3,2115.03460550434,6,4,2115.03460550434,6,5,2115.03460550434,6,6,2115.03460550434,6,7,2115.03460550434,6,8,2115.03460550434,7,1,2115.03460550434,7,2,2115.03460550434,7,3,2115.03460550434,7,4,2115.03460550434,7,5,2115.03460550434,7,6,2115.03460550434,7,7,2115.03460550434,7,8
2142.19430748767,0,0,2142.19430748767,2,1,2142.19430748767,2,2,2142.19430748767,2,3,2142.19430748767,2,4,2142.19430748767,2,5,2142.19430748767,2,6,2142.19430748767,2,7,2142.19430748767,2,8,2142.19430748767,3,1,2142.19430748767,3,2,2142.19430748767,3,3,2142.19430748767,3,4,2142.19430748767,3,5,2142.19430748767,3,6,2142.19430748767,3,7,2142.19430748767,3,8,2142.19430748767,4,1,2142.19430748767,4,2,2142.19430748767,4,3,2142.19430748767,4,4,2142.19430748767,4,5,2142.19430748767,4,6,2142.19430748767,4,7,2142.19430748767,4,8,2142.19430748767,5,1,2142.19430748767,5,2,2142.19430748767,5,3,2142.19430748767,5,4,2142.19430748767,5,5,2142.19430748767,5,6,2142.19430748767,5,7,2142.19430748767,5,8,2142.19430748767,6,1,2142.19430748767,6,2,2142.19430748767,6,3,2142.19430748767,6,4,2142.19430748767,6,5,2142.19430748767,6,6,2142.19430748767,6,7,2142.19430748767,6,8,2142.19430748767,7,1,2142.19430748767,7,2,2142.19430748767,7,3,2142.19430748767,7,4,2142.19430748767,7,5,2142.19430748767,7,6,2142.19430748767,7,7,2142.19430748767,7,8
2170.64643103824,0,0,2170.64643103824,2,1,2170.64643103824,2,2,2170.64643103824,2,3,2170.64643103824,2,4,2170.64643103824,2,5,2170.64643103824,2,6,2170.64643103824,2,7,2170.64643103824,2,8,2170.64643103824,3,1,2170.64643103824,3,2,2170.64643103824,3,3,2170.64643103824,3,4,2170.64643103824,3,5,2170.64643103824,3,6,2170.64643103824,3,7,2170.64643103824,3,8,2170.64643103824,4,1,2170.64643103824,4,2,2170.64643103824,4,3,2170.64643103824,4,4,2170.64643103824,4,5,2170.64643103824,4,6,2170.64643103824,4,7,2170.64643103824,4,8,2170.64643103824,5,1,2170.64643103824,5,2,2170.64643103824,5,3,2170.64643103824,5,4,2170.64643103824,5,5,2170.64643103824,5,6,2170.64643103824,5,7,2170.64643103824,5,8,2170.64643103824,6,1,2170.64643103824,6,2,2170.64643103824,6,3,2170.64643103824,6,4,2170.64643103824,6,5,2170.64643103824,6,6,2170.64643103824,6,7,2170.64643103824,6,8,2170.64643103824,7,1,2170.64643103824,7,2,2170.64643103824,7,3,2170.64643103824,7,4,2170.64643103824,7,5,2170.64643103824,7,6,2170.64643103824,7,7,2170.64643103824,7,8
2200.23424414973,0,0,2200.23424414973,2,1,2200.23424414973,2,2,2200.23424414973,2,3,2200.23424414973,2,4,2200.23424414973,2,5,2200.23424414973,2,6,2200.23424414973,2,7,2200.23424414973,2,8,2200.23424414973,3,1,2200.23424414973,3,2,2200.23424414973,3,3,2200.23424414973,3,4,2200.23424414973,3,5,2200.23424414973,3,6,2200.23424414973,3,7,2200.23424414973,3,8,2200.23424414973,4,1,2200.23424414973,4,2,2200.23424414973,4,3,2200.23424414973,4,4,2200.23424414973,4,5,2200.23424414973,4,6,2200.23424414973,4,7,2200.23424414973,4,8,2200.23424414973,5,1,2200.23424414973,5,2,2200.23424414973,5,3,2200.23424414973,5,4,2200.23424414973,5,5,2200.23424414973,5,6,2200.23424414973,5,7,2200.23424414973,5,8,2200.23424414973,6,1,2200.23424414973,6,2,2200.23424414973,6,3,2200.23424414973,6,4,2200.23424414973,6,5,2200.23424414973,6,6,2200.23424414973,6,7,2200.23424414973,6,8,2200.23424414973,7,1,2200.23424414973,7,2,2200.23424414973,7,3,2200.23424414973,7,4,2200.23424414973,7,5,2200.23424414973,7,6,2200.23424414973,7,7,2200.23424414973,7,8
2230.83626352054,0,0,2230.83626352054,2,1,2230.83626352054,2,2,2230.83626352054,2,3,2230.83626352054,2,4,2230.83626352054,2,5,2230.83626352054,2,6,2230.83626352054,2,7,2230.83626352054,2,8,2230.83626352054,3,1,2230.83626352054,3,2,2230.83626352054,3,3,2230.83626352054,3,4,2230.83626352054,3,5,2230.83626352054,3,6,2230.83626352054,3,7,2230.83626352054,3,8,2230.83626352054,4,1,2230.83626352054,4,2,2230.83626352054,4,3,2230.83626352054,4,4,2230.83626352054,4,5,2230.83626352054,4,6,2230.83626352054,4,7,2230.83626352054,4,8,2230.83626352054,5,1,2230.83626352054,5,2,2230.83626352054,5,3,2230.83626352054,5,4,2230.83626352054,5,5,2230.83626352054,5,6,2230.83626352054,5,7,2230.83626352054,5,8,2230.83626352054,6,1,2230.83626352054,6,2,2230.83626352054,6,3,2230.83626352054,6,4,2230.83626352054,6,5,2230.83626352054,6,6,2230.83626352054,6,7,2230.83626352054,6,8,2230.83626352054,7,1,2230.83626352054,7,2,2230.83626352054,7,3,2230.83626352054,7,4,2230.83626352054,7,5,2230.83626352054,7,6,2230.83626352054,7,7,2230.83626352054,7,8
2262.39871269915,0,0,2262.39871269915,2,1,2262.39871269915,2,2,2262.39871269915,2,3,2262.39871269915,2,4,2262.39871269915,2,5,2262.39871269915,2,6,2262.39871269915,2,7,2262.39871269915,2,8,2262.39871269915,3,1,2262.39871269915,3,2,2262.39871269915,3,3,2262.39871269915,3,4,2262.39871269915,3,5,2262.39871269915,3,6,2262.39871269915,3,7,2262.39871269915,3,8,2262.39871269915,4,1,2262.39871269915,4,2,2262.39871269915,4,3,2262.39871269915,4,4,2262.39871269915,4,5,2262.39871269915,4,6,2262.39871269915,4,7,2262.39871269915,4,8,2262.39871269915,5,1,2262.39871269915,5,2,2262.39871269915,5,3,2262.39871269915,5,4,2262.39871269915,5,5,2262.39871269915,5,6,2262.39871269915,5,7,2262.39871269915,5,8,2262.39871269915,6,1,2262.39871269915,6,2,2262.39871269915,6,3,2262.39871269915,6,4,2262.39871269915,6,5,2262.39871269915,6,6,2262.39871269915,6,7,2262.39871269915,6,8,2262.39871269915,7,1,2262.39871269915,7,2,2262.39871269915,7,3,2262.39871269915,7,4,2262.39871269915,7,5,2262.39871269915,7,6,2262.39871269915,7,7,2262.39871269915,7,8
2294.90677772642,0,0,2294.90677772642,2,1,2294.90677772642,2,2,2294.90677772642,2,3,2294.90677772642,2,4,2294.90677772642,2,5,2294.90677772642,2,6,2294.90677772642,2,7,2294.90677772642,2,8,2294.90677772642,3,1,2294.90677772642,3,2,2294.90677772642,3,3,2294.90677772642,3,4,2294.90677772642,3,5,2294.90677772642,3,6,2294.90677772642,3,7,2294.90677772642,3,8,2294.90677772642,4,1,2294.90677772642,4,2,2294.90677772642,4,3,2294.90677772642,4,4,2294.90677772642,4,5,2294.90677772642,4,6,2294.90677772642,4,7,2294.90677772642,4,8,2294.90677772642,5,1,2294.90677772642,5,2,2294.90677772642,5,3,2294.90677772642,5,4,2294.90677772642,5,5,2294.90677772642,5,6,2294.90677772642,5,7,2294.90677772642,5,8,2294.90677772642,6,1,2294.90677772642,6,2,2294.90677772642,6,3,2294.90677772642,6,4,2294.90677772642,6,5,2294.90677772642,6,6,2294.90677772642,6,7,2294.90677772642,6,8,2294.90677772642,7,1,2294.90677772642,7,2,2294.90677772642,7,3,2294.90677772642,7,4,2294.90677772642,7,5,2294.90677772642,7,6,2294.90677772642,7,7,2294.90677772642,7,8
2328.3884951426,0,0,2328.3884951426,2,1,2328.3884951426,2,2,2328.3884951426,2,3,2328.3884951426,2,4,2328.3884951426,2,5,2328.3884951426,2,6,2328.3884951426,2,7,2328.3884951426,2,8,2328.3884951426,3,1,2328.3884951426,3,2,2328.3884951426,3,3,2328.3884951426,3,4,2328.3884951426,3,5,2328.3884951426,3,6,2328.3884951426,3,7,2328.3884951426,3,8,2328.3884951426,4,1,2328.3884951426,4,2,2328.3884951426,4,3,2328.3884951426,4,4,2328.3884951426,4,5,2328.3884951426,4,6,2328.3884951426,4,7,2328.3884951426,4,8,2328.3884951426,5,1,2328.3884951426,5,2,2328.3884951426,5,3,2328.3884951426,5,4,2328.3884951426,5,5,2328.3884951426,5,6,2328.3884951426,5,7,2328.3884951426,5,8,2328.3884951426,6,1,2328.3884951426,6,2,2328.3884951426,6,3,2328.3884951426,6,4,2328.3884951426,6,5,2328.3884951426,6,6,2328.3884951426,6,7,2328.3884951426,6,8,2328.3884951426,7,1,2328.3884951426,7,2,2328.3884951426,7,3,2328.3884951426,7,4,2328.3884951426,7,5,2328.3884951426,7,6,2328.3884951426,7,7,2328.3884951426,7,8
2362.89142037158,0,0,2362.89142037158,2,1,2362.89142037158,2,2,2362.89142037158,2,3,2362.89142037158,2,4,2362.89142037158,2,5,2362.89142037158,2,6,2362.89142037158,2,7,2362.89142037158,2,8,2362.89142037158,3,1,2362.89142037158,3,2,2362.89142037158,3,3,2362.89142037158,3,4,2362.89142037158,3,5,2362.89142037158,3,6,2362.89142037158,3,7,2362.89142037158,3,8,2362.89142037158,4,1,2362.89142037158,4,2,2362.89142037158,4,3,2362.89142037158,4,4,2362.89142037158,4,5,2362.89142037158,4,6,2362.89142037158,4,7,2362.89142037158,4,8,2362.89142037158,5,1,2362.89142037158,5,2,2362.89142037158,5,3,2362.89142037158,5,4,2362.89142037158,5,5,2362.89142037158,5,6,2362.89142037158,5,7,2362.89142037158,5,8,2362.89142037158,6,1,2362.89142037158,6,2,2362.89142037158,6,3,2362.89142037158,6,4,2362.89142037158,6,5,2362.89142037158,6,6,2362.89142037158,6,7,2362.89142037158,6,8,2362.89142037158,7,1,2362.89142037158,7,2,2362.89142037158,7,3,2362.89142037158,7,4,2362.89142037158,7,5,2362.89142037158,7,6,2362.89142037158,7,7,2362.89142037158,7,8
2398.44038865786,0,0,2398.44038865786,2,1,2398.44038865786,2,2,2398.44038865786,2,3,2398.44038865786,2,4,2398.44038865786,2,5,2398.44038865786,2,6,2398.44038865786,2,7,2398.44038865786,2,8,2398.44038865786,3,1,2398.44038865786,3,2,2398.44038865786,3,3,2398.44038865786,3,4,2398.44038865786,3,5,2398.44038865786,3,6,2398.44038865786,3,7,2398.44038865786,3,8,2398.44038865786,4,1,2398.44038865786,4,2,2398.44038865786,4,3,2398.44038865786,4,4,2398.44038865786,4,5,2398.44038865786,4,6,2398.44038865786,4,7,2398.44038865786,4,8,2398.44038865786,5,1,2398.44038865786,5,2,2398.44038865786,5,3,2398.44038865786,5,4,2398.44038865786,5,5,2398.44038865786,5,6,2398.44038865786,5,7,2398.44038865786,5,8,2398.44038865786,6,1,2398.44038865786,6,2,2398.44038865786,6,3,2398.44038865786,6,4,2398.44038865786,6,5,2398.44038865786,6,6,2398.44038865786,6,7,2398.44038865786,6,8,2398.44038865786,7,1,2398.44038865786,7,2,2398.44038865786,7,3,2398.44038865786,7,4,2398.44038865786,7,5,2398.44038865786,7,6,2398.44038865786,7,7,2398.44038865786,7,8
2435.08145812561,0,0,2435.08145812561,2,1,2435.08145812561,2,2,2435.08145812561,2,3,2435.08145812561,2,4,2435.08145812561,2,5,2435.08145812561,2,6,2435.08145812561,2,7,2435.08145812561,2,8,2435.08145812561,3,1,2435.08145812561,3,2,2435.08145812561,3,3,2435.08145812561,3,4,2435.08145812561,3,5,2435.08145812561,3,6,2435.08145812561,3,7,2435.08145812561,3,8,2435.08145812561,4,1,2435.08145812561,4,2,2435.08145812561,4,3,2435.08145812561,4,4,2435.08145812561,4,5,2435.08145812561,4,6,2435.08145812561,4,7,2435.08145812561,4,8,2435.08145812561,5,1,2435.08145812561,5,2,2435.08145812561,5,3,2435.08145812561,5,4,2435.08145812561,5,5,2435.08145812561,5,6,2435.08145812561,5,7,2435.08145812561,5,8,2435.08145812561,6,1,2435.08145812561,6,2,2435.08145812561,6,3,2435.08145812561,6,4,2435.08145812561,6,5,2435.08145812561,6,6,2435.08145812561,6,7,2435.08145812561,6,8,2435.08145812561,7,1,2435.08145812561,7,2,2435.08145812561,7,3,2435.08145812561,7,4,2435.08145812561,7,5,2435.08145812561,7,6,2435.08145812561,7,7,2435.08145812561,7,8
