"","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
0,2,1,0,2,2,0,2,3,0,2,4,0,2,5,0,2,6,0,2,7,0,2,8,0,3,1,0,3,2,0,3,3,0,3,4,0,3,5,0,3,6,0,3,7,0,3,8,0,4,1,0,4,2,0,4,3,0,4,4,0,4,5,0,4,6,0,4,7,0,4,8,0,5,1,0,5,2,0,5,3,0,5,4,0,5,5,0,5,6,0,5,7,0,5,8,0,6,1,0,6,2,0,6,3,0,6,4,0,6,5,0,6,6,0,6,7,0,6,8,0,7,1,0,7,2,0,7,3,0,7,4,0,7,5,0,7,6,0,7,7,0,7,8
6584.44898580515,2,1,13168.8979716103,2,2,19753.3469574154,2,3,26337.7959432206,2,4,32922.2449290257,2,5,39506.6939148309,2,6,46091.142900636,2,7,52675.5918864412,2,8,6584.44898580515,3,1,13168.8979716103,3,2,19753.3469574154,3,3,26337.7959432206,3,4,32922.2449290257,3,5,39506.6939148309,3,6,46091.142900636,3,7,52675.5918864412,3,8,6584.44898580515,4,1,13168.8979716103,4,2,19753.3469574154,4,3,26337.7959432206,4,4,32922.2449290257,4,5,39506.6939148309,4,6,46091.142900636,4,7,52675.5918864412,4,8,7039.60756784569,5,1,14079.2151356914,5,2,21118.8227035371,5,3,28158.4302713828,5,4,35198.0378392285,5,5,42237.6454070742,5,6,49277.2529749199,5,7,56316.8605427655,5,8,7039.60756784569,6,1,14079.2151356914,6,2,21118.8227035371,6,3,28158.4302713828,6,4,35198.0378392285,6,5,42237.6454070742,6,6,49277.2529749199,6,7,56316.8605427655,6,8,7039.60756784569,7,1,14079.2151356914,7,2,21118.8227035371,7,3,28158.4302713828,7,4,35198.0378392285,7,5,42237.6454070742,7,6,49277.2529749199,7,7,56316.8605427655,7,8
6635.43319643927,2,1,13270.8797886724,2,2,19906.3397730549,2,3,26541.8131459427,2,4,33177.2999036912,2,5,39812.8000426563,2,6,46448.3135591935,2,7,53083.8404496586,2,8,6635.44379766516,3,1,13270.9221941592,3,2,19906.4351867125,3,3,26541.9827725557,3,4,33177.5649489192,3,5,39813.1817130336,3,6,46448.8330621294,3,7,53084.518993437,3,8,6635.45049500481,4,1,13270.948974,4,2,19906.4954199396,4,3,26542.0898157775,4,4,33177.7321444677,4,5,39813.4223889642,4,6,46449.160532221,4,7,53084.946557192,4,8,6996.56806350524,5,1,13993.1543782888,5,2,20989.7589327562,5,3,27986.381715313,5,4,34983.0227143647,5,5,41979.6819183169,5,6,48976.3593155751,5,7,55973.0548945449,5,8,6996.55965535144,6,1,13993.1207533959,6,2,20989.6832941224,6,3,27986.2472775198,6,4,34982.8127035772,6,5,41979.3795722834,6,6,48975.9478836276,6,7,55972.5176375986,6,8,6996.56878468306,7,1,13993.1572623032,7,2,20989.7654202208,7,3,27986.393245796,7,4,34983.0407263891,7,5,41979.7078493605,7,6,48976.3946020704,7,7,55973.1009718792,7,8
6685.67516535555,2,1,13371.3856330955,2,2,20057.1306822517,2,3,26742.9095936532,2,4,33428.7216499018,2,5,40114.5661353481,2,6,46800.4423360668,2,7,53486.3495398329,2,8,6685.70362577706,3,1,13371.4987194923,3,2,20057.3834269029,3,3,26743.3558951139,3,4,33429.4142725604,3,5,40115.5567089899,3,6,46801.7813554447,3,7,53488.0863642442,3,8,6685.72149810927,4,1,13371.5696505442,4,2,20057.5417710787,4,3,26743.6351819963,4,4,33429.847213972,4,5,40116.1752059537,4,6,46802.6165050444,4,7,53489.1684663844,4,8,6953.45900209287,5,1,13906.9652618281,5,2,20860.5177134335,5,3,27814.1152967336,5,4,34767.7569570655,5,5,41721.4416451941,5,6,48675.1683172276,5,7,55628.9359345346,5,8,6953.43681233363,6,1,13906.8771692179,6,2,20860.3210002752,6,3,27813.7682351327,6,4,34767.2188034225,6,5,41720.6726347814,6,6,48674.1296588506,6,7,55627.5898052763,6,8,6953.46079509249,7,1,13906.9723761336,7,2,20860.5335911989,7,3,27814.1432944716,7,4,34767.8003461493,7,5,41721.503612352,7,6,48675.2519650296,7,7,55629.0442818708,7,8
1838.33783056352,2,1,3676.67607460462,2,2,5515.01472293037,2,3,7353.35376646441,2,4,9191.69319624596,2,5,11030.0330034289,2,6,12868.3731792809,2,7,14706.7137151825,2,8,1838.33818933971,3,1,3676.67749948927,3,2,5515.01790603932,3,3,7353.35938484893,3,4,9191.70191204489,3,5,11030.045464021,3,6,12868.3900174373,3,7,14706.7355492197,3,8,1838.33839892979,4,1,3676.67833072314,4,2,5515.01976043561,4,3,7353.36265359418,4,4,9191.70697619264,4,5,11030.052694687,4,6,12868.3997759913,4,7,14706.7481874727,4,8,1704.42354998874,5,1,3408.84734725827,5,2,5113.27138576584,5,3,6817.69565957419,5,4,8522.12016284969,5,5,10226.5448898605,5,6,11930.9698349749,5,7,13635.3949926591,5,8,1704.42343307816,6,1,3408.84688345817,6,2,5113.270350783,6,3,6817.69383469919,6,4,8522.11733485685,6,5,10226.5408509097,6,6,11930.9643825149,6,7,13635.3879293333,6,8,1704.42355874108,7,1,3408.84738195567,7,2,5113.27146313976,7,3,6817.69579590361,7,4,8522.12037396964,7,5,10226.5451911706,7,6,11930.9702414473,7,7,13635.3955188471,7,8
1850.85711741585,2,1,3701.7150562915,2,2,5552.57378965228,2,3,7403.43329110905,2,4,9254.29353485069,2,5,11105.1544956368,2,6,12956.0161487909,2,7,14806.8784701933,2,8,1850.85785994468,3,1,3701.71799549019,3,2,5552.58033387583,3,3,7403.44480371313,3,4,9254.31133498045,3,5,11105.1798590176,3,6,12956.0503085207,3,7,14806.9226175372,3,8,1850.85827896725,4,1,3701.71965006776,4,2,5552.58400904969,4,3,7403.45125404503,4,4,9254.321285533,4,5,11105.1940063048,4,6,12956.0693214295,4,7,14806.9471382215,4,8,1704.69983348959,5,1,3409.40013033258,5,2,5114.10087387906,5,3,6818.80204795582,5,4,8523.50363685324,5,5,10228.2056253126,5,6,11932.9079985139,5,7,13637.6107420645,5,8,1704.69961245512,6,1,3409.39925689523,6,2,5114.09893236777,6,3,6818.79863793648,6,4,8523.49837268141,6,5,10228.1981356989,6,6,11932.8979261017,6,7,13637.5977430187,6,8,1704.69984974754,7,1,3409.4001945047,7,2,5114.10101636202,7,3,6818.80229792577,7,4,8523.50402230365,7,5,10228.206173091,7,6,11932.9087343576,7,7,13637.6116906352,7,8
1863.11657343199,2,1,3726.23448818773,2,2,5589.35369297461,2,3,7452.47413783048,2,4,9315.59577410139,2,5,11178.7185544202,2,6,13041.8424326862,2,7,14904.9673640455,2,8,1863.11783143968,3,1,3726.23945947862,3,2,5589.36474304373,3,3,7452.49354416973,3,4,9315.6257279829,3,5,11178.7611626854,3,6,13041.8997195402,3,7,14905.0412728565,3,8,1863.11851754512,4,1,3726.24216147664,4,2,5589.37072898649,4,3,7452.50402283052,4,4,9315.64185121796,4,5,11178.7840277056,4,6,13041.9303710964,4,7,14905.0807053428,4,8,1587.3217632218,5,1,3174.64419197146,5,2,4761.96725853064,5,3,6349.29093613661,5,4,7936.6151989496,5,5,9523.94002202173,5,6,11111.2653812675,5,7,12698.5912534359,5,8,1587.32144417565,6,1,3174.64293371826,6,2,4761.96446709212,6,3,6349.28604279176,6,4,7936.60765934191,6,5,9523.92931529749,6,6,11111.2510092436,6,7,12698.5727397955,6,8,1587.32178632102,7,1,3174.644282932,7,2,4761.96746002066,7,3,6349.29128880856,7,4,7936.61574151566,7,5,9523.94079132648,7,6,11111.266412358,7,7,12698.592579629,7,8
1875.0909559762,2,1,3750.18386514625,2,2,5625.27864745568,2,3,7500.3752251448,2,4,9375.47352270284,2,5,11250.5734668242,2,6,13125.6749863663,2,7,15000.7780123102,2,8,1875.09284998105,3,1,3750.19134322727,3,2,5625.29525505715,3,3,7500.4043661347,3,4,9375.51846243576,3,5,11250.6373352156,3,6,13125.7607809778,3,7,15000.8886014444,3,8,1875.09385005507,4,1,3750.19527464759,4,2,5625.30394931187,4,3,7500.41955946798,4,4,9375.54180018881,4,5,11250.6703759779,4,6,13125.8050005578,4,7,15000.9453966677,4,8,1587.5549275937,5,1,3175.11075284975,5,2,4762.66743771957,5,3,6350.22494554626,5,4,7937.7832410123,5,5,9525.3422900899,5,6,11112.9020599939,5,7,12700.4625191368,5,8,1587.55449684036,6,1,3175.1090545285,6,2,4762.66367100778,6,3,6350.21834426183,6,4,7937.7730723145,6,5,9525.32785322989,6,6,11112.8826851123,6,7,12700.4375661061,6,8,1587.55495855506,7,1,3175.11087469882,7,2,4762.66770747816,7,3,6350.22541744759,7,4,7937.78396661228,7,5,9525.34331837391,7,6,11112.9034374793,7,7,12700.4642899715,7,8
