,,,,,,,,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,nn,count,,,,,,,,,,,,,,,,,,,,,,
7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,0,0,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,2,1,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,2,2,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,2,3,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,2,4,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,2,5,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,2,6,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,3,1,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,3,2,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,3,3,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,3,4,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,3,5,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,3,6,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,4,1,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,4,2,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,4,3,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,4,4,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,4,5,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,4,6,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,5,1,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,5,2,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,5,3,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,5,4,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,5,5,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,5,6,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,6,1,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,6,2,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,6,3,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,6,4,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,6,5,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,6,6,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,7,1,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,7,2,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,7,3,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,7,4,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,7,5,7593.025547,1245.388076,1763.16321,3596.901252,674.7467288,312.8262801,7,6,,,,,,,,,,,,,,,,,,,,,,
12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,0,0,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,2,1,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,2,2,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,2,3,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,2,4,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,2,5,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,2,6,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,3,1,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,3,2,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,3,3,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,3,4,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,3,5,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,3,6,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,4,1,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,4,2,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,4,3,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,4,4,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,4,5,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,4,6,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,5,1,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,5,2,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,5,3,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,5,4,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,5,5,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,5,6,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,6,1,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,6,2,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,6,3,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,6,4,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,6,5,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,6,6,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,7,1,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,7,2,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,7,3,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,7,4,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,7,5,12473.55351,1989.154322,2772.497308,5970.470822,1126.400167,615.0308876,7,6,,,,,,,,,,,,,,,,,,,,,,
9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,0,0,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,2,1,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,2,2,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,2,3,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,2,4,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,2,5,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,2,6,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,3,1,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,3,2,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,3,3,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,3,4,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,3,5,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,3,6,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,4,1,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,4,2,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,4,3,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,4,4,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,4,5,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,4,6,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,5,1,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,5,2,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,5,3,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,5,4,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,5,5,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,5,6,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,6,1,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,6,2,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,6,3,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,6,4,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,6,5,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,6,6,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,7,1,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,7,2,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,7,3,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,7,4,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,7,5,9838.539819,1588.730149,2115.51104,4683.448307,883.0350584,567.815264,7,6,,,,,,,,,,,,,,,,,,,,,,
7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,0,0,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,2,1,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,2,2,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,2,3,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,2,4,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,2,5,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,2,6,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,3,1,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,3,2,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,3,3,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,3,4,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,3,5,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,3,6,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,4,1,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,4,2,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,4,3,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,4,4,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,4,5,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,4,6,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,5,1,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,5,2,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,5,3,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,5,4,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,5,5,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,5,6,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,6,1,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,6,2,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,6,3,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,6,4,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,6,5,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,6,6,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,7,1,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,7,2,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,7,3,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,7,4,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,7,5,7901.247281,1282.85161,1641.476621,3737.426982,704.2256484,535.2664197,7,6,,,,,,,,,,,,,,,,,,,,,,
6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,0,0,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,2,1,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,2,2,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,2,3,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,2,4,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,2,5,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,2,6,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,3,1,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,3,2,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,3,3,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,3,4,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,3,5,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,3,6,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,4,1,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,4,2,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,4,3,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,4,4,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,4,5,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,4,6,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,5,1,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,5,2,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,5,3,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,5,4,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,5,5,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,5,6,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,6,1,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,6,2,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,6,3,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,6,4,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,6,5,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,6,6,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,7,1,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,7,2,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,7,3,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,7,4,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,7,5,6459.658271,1049.766363,1293.827684,3030.668326,571.4052724,513.9906261,7,6,,,,,,,,,,,,,,,,,,,,,,
5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,0,0,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,2,1,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,2,2,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,2,3,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,2,4,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,2,5,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,2,6,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,3,1,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,3,2,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,3,3,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,3,4,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,3,5,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,3,6,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,4,1,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,4,2,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,4,3,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,4,4,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,4,5,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,4,6,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,5,1,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,5,2,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,5,3,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,5,4,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,5,5,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,5,6,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,6,1,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,6,2,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,6,3,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,6,4,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,6,5,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,6,6,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,7,1,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,7,2,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,7,3,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,7,4,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,7,5,5380.915194,870.9379069,1037.635751,2499.236301,471.9318415,501.1733929,7,6,,,,,,,,,,,,,,,,,,,,,,
4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,0,0,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,2,1,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,2,2,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,2,3,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,2,4,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,2,5,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,2,6,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,3,1,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,3,2,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,3,3,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,3,4,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,3,5,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,3,6,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,4,1,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,4,2,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,4,3,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,4,4,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,4,5,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,4,6,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,5,1,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,5,2,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,5,3,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,5,4,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,5,5,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,5,6,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,6,1,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,6,2,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,6,3,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,6,4,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,6,5,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,6,6,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,7,1,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,7,2,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,7,3,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,7,4,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,7,5,4569.796075,732.3105504,848.4139356,2097.076803,396.8578685,495.1369179,7,6,,,,,,,,,,,,,,,,,,,,,,
3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,0,0,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,2,1,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,2,2,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,2,3,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,2,4,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,2,5,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,2,6,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,3,1,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,3,2,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,3,3,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,3,4,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,3,5,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,3,6,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,4,1,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,4,2,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,4,3,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,4,4,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,4,5,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,4,6,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,5,1,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,5,2,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,5,3,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,5,4,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,5,5,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,5,6,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,6,1,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,6,2,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,6,3,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,6,4,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,6,5,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,6,6,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,7,1,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,7,2,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,7,3,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,7,4,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,7,5,3964.119326,629.0596644,708.2864138,1792.779123,340.265371,493.7287538,7,6,,,,,,,,,,,,,,,,,,,,,,
3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,0,0,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,2,1,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,2,2,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,2,3,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,2,4,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,2,5,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,2,6,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,3,1,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,3,2,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,3,3,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,3,4,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,3,5,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,3,6,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,4,1,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,4,2,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,4,3,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,4,4,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,4,5,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,4,6,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,5,1,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,5,2,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,5,3,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,5,4,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,5,5,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,5,6,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,6,1,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,6,2,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,6,3,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,6,4,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,6,5,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,6,6,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,7,1,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,7,2,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,7,3,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,7,4,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,7,5,3513.047137,550.0902073,605.9475944,1563.989405,297.9345738,495.0853562,7,6,,,,,,,,,,,,,,,,,,,,,,
