"","","","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count","","nn","count"
222.651916324122,0,0,222.651916324122,2,1,222.651916324122,2,2,222.651916324122,2,3,222.651916324122,2,4,222.651916324122,2,5,222.651916324122,2,6,222.651916324122,2,7,222.651916324122,2,8,222.651916324122,3,1,222.651916324122,3,2,222.651916324122,3,3,222.651916324122,3,4,222.651916324122,3,5,222.651916324122,3,6,222.651916324122,3,7,222.651916324122,3,8,222.651916324122,4,1,222.651916324122,4,2,222.651916324122,4,3,222.651916324122,4,4,222.651916324122,4,5,222.651916324122,4,6,222.651916324122,4,7,222.651916324122,4,8,222.651916324122,5,1,222.651916324122,5,2,222.651916324122,5,3,222.651916324122,5,4,222.651916324122,5,5,222.651916324122,5,6,222.651916324122,5,7,222.651916324122,5,8,222.651916324122,6,1,222.651916324122,6,2,222.651916324122,6,3,222.651916324122,6,4,222.651916324122,6,5,222.651916324122,6,6,222.651916324122,6,7,222.651916324122,6,8,222.651916324122,7,1,222.651916324122,7,2,222.651916324122,7,3,222.651916324122,7,4,222.651916324122,7,5,222.651916324122,7,6,222.651916324122,7,7,222.651916324122,7,8
217.886856101564,0,0,217.886856101564,2,1,217.886856101564,2,2,217.886856101564,2,3,217.886856101564,2,4,217.886856101564,2,5,217.886856101564,2,6,217.886856101564,2,7,217.886856101564,2,8,217.886856101564,3,1,217.886856101564,3,2,217.886856101564,3,3,217.886856101564,3,4,217.886856101564,3,5,217.886856101564,3,6,217.886856101564,3,7,217.886856101564,3,8,217.886856101564,4,1,217.886856101564,4,2,217.886856101564,4,3,217.886856101564,4,4,217.886856101564,4,5,217.886856101564,4,6,217.886856101564,4,7,217.886856101564,4,8,217.886856101564,5,1,217.886856101564,5,2,217.886856101564,5,3,217.886856101564,5,4,217.886856101564,5,5,217.886856101564,5,6,217.886856101564,5,7,217.886856101564,5,8,217.886856101564,6,1,217.886856101564,6,2,217.886856101564,6,3,217.886856101564,6,4,217.886856101564,6,5,217.886856101564,6,6,217.886856101564,6,7,217.886856101564,6,8,217.886856101564,7,1,217.886856101564,7,2,217.886856101564,7,3,217.886856101564,7,4,217.886856101564,7,5,217.886856101564,7,6,217.886856101564,7,7,217.886856101564,7,8
214.500567165049,0,0,214.500567165049,2,1,214.500567165049,2,2,214.500567165049,2,3,214.500567165049,2,4,214.500567165049,2,5,214.500567165049,2,6,214.500567165049,2,7,214.500567165049,2,8,214.500567165049,3,1,214.500567165049,3,2,214.500567165049,3,3,214.500567165049,3,4,214.500567165049,3,5,214.500567165049,3,6,214.500567165049,3,7,214.500567165049,3,8,214.500567165049,4,1,214.500567165049,4,2,214.500567165049,4,3,214.500567165049,4,4,214.500567165049,4,5,214.500567165049,4,6,214.500567165049,4,7,214.500567165049,4,8,214.500567165049,5,1,214.500567165049,5,2,214.500567165049,5,3,214.500567165049,5,4,214.500567165049,5,5,214.500567165049,5,6,214.500567165049,5,7,214.500567165049,5,8,214.500567165049,6,1,214.500567165049,6,2,214.500567165049,6,3,214.500567165049,6,4,214.500567165049,6,5,214.500567165049,6,6,214.500567165049,6,7,214.500567165049,6,8,214.500567165049,7,1,214.500567165049,7,2,214.500567165049,7,3,214.500567165049,7,4,214.500567165049,7,5,214.500567165049,7,6,214.500567165049,7,7,214.500567165049,7,8
212.292728416473,0,0,212.292728416473,2,1,212.292728416473,2,2,212.292728416473,2,3,212.292728416473,2,4,212.292728416473,2,5,212.292728416473,2,6,212.292728416473,2,7,212.292728416473,2,8,212.292728416473,3,1,212.292728416473,3,2,212.292728416473,3,3,212.292728416473,3,4,212.292728416473,3,5,212.292728416473,3,6,212.292728416473,3,7,212.292728416473,3,8,212.292728416473,4,1,212.292728416473,4,2,212.292728416473,4,3,212.292728416473,4,4,212.292728416473,4,5,212.292728416473,4,6,212.292728416473,4,7,212.292728416473,4,8,212.292728416473,5,1,212.292728416473,5,2,212.292728416473,5,3,212.292728416473,5,4,212.292728416473,5,5,212.292728416473,5,6,212.292728416473,5,7,212.292728416473,5,8,212.292728416473,6,1,212.292728416473,6,2,212.292728416473,6,3,212.292728416473,6,4,212.292728416473,6,5,212.292728416473,6,6,212.292728416473,6,7,212.292728416473,6,8,212.292728416473,7,1,212.292728416473,7,2,212.292728416473,7,3,212.292728416473,7,4,212.292728416473,7,5,212.292728416473,7,6,212.292728416473,7,7,212.292728416473,7,8
211.019184653938,0,0,211.019184653938,2,1,211.019184653938,2,2,211.019184653938,2,3,211.019184653938,2,4,211.019184653938,2,5,211.019184653938,2,6,211.019184653938,2,7,211.019184653938,2,8,211.019184653938,3,1,211.019184653938,3,2,211.019184653938,3,3,211.019184653938,3,4,211.019184653938,3,5,211.019184653938,3,6,211.019184653938,3,7,211.019184653938,3,8,211.019184653938,4,1,211.019184653938,4,2,211.019184653938,4,3,211.019184653938,4,4,211.019184653938,4,5,211.019184653938,4,6,211.019184653938,4,7,211.019184653938,4,8,211.019184653938,5,1,211.019184653938,5,2,211.019184653938,5,3,211.019184653938,5,4,211.019184653938,5,5,211.019184653938,5,6,211.019184653938,5,7,211.019184653938,5,8,211.019184653938,6,1,211.019184653938,6,2,211.019184653938,6,3,211.019184653938,6,4,211.019184653938,6,5,211.019184653938,6,6,211.019184653938,6,7,211.019184653938,6,8,211.019184653938,7,1,211.019184653938,7,2,211.019184653938,7,3,211.019184653938,7,4,211.019184653938,7,5,211.019184653938,7,6,211.019184653938,7,7,211.019184653938,7,8
210.490727895937,0,0,210.490727895937,2,1,210.490727895937,2,2,210.490727895937,2,3,210.490727895937,2,4,210.490727895937,2,5,210.490727895937,2,6,210.490727895937,2,7,210.490727895937,2,8,210.490727895937,3,1,210.490727895937,3,2,210.490727895937,3,3,210.490727895937,3,4,210.490727895937,3,5,210.490727895937,3,6,210.490727895937,3,7,210.490727895937,3,8,210.490727895937,4,1,210.490727895937,4,2,210.490727895937,4,3,210.490727895937,4,4,210.490727895937,4,5,210.490727895937,4,6,210.490727895937,4,7,210.490727895937,4,8,210.490727895937,5,1,210.490727895937,5,2,210.490727895937,5,3,210.490727895937,5,4,210.490727895937,5,5,210.490727895937,5,6,210.490727895937,5,7,210.490727895937,5,8,210.490727895937,6,1,210.490727895937,6,2,210.490727895937,6,3,210.490727895937,6,4,210.490727895937,6,5,210.490727895937,6,6,210.490727895937,6,7,210.490727895937,6,8,210.490727895937,7,1,210.490727895937,7,2,210.490727895937,7,3,210.490727895937,7,4,210.490727895937,7,5,210.490727895937,7,6,210.490727895937,7,7,210.490727895937,7,8
210.559018985128,0,0,210.559018985128,2,1,210.559018985128,2,2,210.559018985128,2,3,210.559018985128,2,4,210.559018985128,2,5,210.559018985128,2,6,210.559018985128,2,7,210.559018985128,2,8,210.559018985128,3,1,210.559018985128,3,2,210.559018985128,3,3,210.559018985128,3,4,210.559018985128,3,5,210.559018985128,3,6,210.559018985128,3,7,210.559018985128,3,8,210.559018985128,4,1,210.559018985128,4,2,210.559018985128,4,3,210.559018985128,4,4,210.559018985128,4,5,210.559018985128,4,6,210.559018985128,4,7,210.559018985128,4,8,210.559018985128,5,1,210.559018985128,5,2,210.559018985128,5,3,210.559018985128,5,4,210.559018985128,5,5,210.559018985128,5,6,210.559018985128,5,7,210.559018985128,5,8,210.559018985128,6,1,210.559018985128,6,2,210.559018985128,6,3,210.559018985128,6,4,210.559018985128,6,5,210.559018985128,6,6,210.559018985128,6,7,210.559018985128,6,8,210.559018985128,7,1,210.559018985128,7,2,210.559018985128,7,3,210.559018985128,7,4,210.559018985128,7,5,210.559018985128,7,6,210.559018985128,7,7,210.559018985128,7,8
211.110044585767,0,0,211.110044585767,2,1,211.110044585767,2,2,211.110044585767,2,3,211.110044585767,2,4,211.110044585767,2,5,211.110044585767,2,6,211.110044585767,2,7,211.110044585767,2,8,211.110044585767,3,1,211.110044585767,3,2,211.110044585767,3,3,211.110044585767,3,4,211.110044585767,3,5,211.110044585767,3,6,211.110044585767,3,7,211.110044585767,3,8,211.110044585767,4,1,211.110044585767,4,2,211.110044585767,4,3,211.110044585767,4,4,211.110044585767,4,5,211.110044585767,4,6,211.110044585767,4,7,211.110044585767,4,8,211.110044585767,5,1,211.110044585767,5,2,211.110044585767,5,3,211.110044585767,5,4,211.110044585767,5,5,211.110044585767,5,6,211.110044585767,5,7,211.110044585767,5,8,211.110044585767,6,1,211.110044585767,6,2,211.110044585767,6,3,211.110044585767,6,4,211.110044585767,6,5,211.110044585767,6,6,211.110044585767,6,7,211.110044585767,6,8,211.110044585767,7,1,211.110044585767,7,2,211.110044585767,7,3,211.110044585767,7,4,211.110044585767,7,5,211.110044585767,7,6,211.110044585767,7,7,211.110044585767,7,8
212.0574349928,0,0,212.0574349928,2,1,212.0574349928,2,2,212.0574349928,2,3,212.0574349928,2,4,212.0574349928,2,5,212.0574349928,2,6,212.0574349928,2,7,212.0574349928,2,8,212.0574349928,3,1,212.0574349928,3,2,212.0574349928,3,3,212.0574349928,3,4,212.0574349928,3,5,212.0574349928,3,6,212.0574349928,3,7,212.0574349928,3,8,212.0574349928,4,1,212.0574349928,4,2,212.0574349928,4,3,212.0574349928,4,4,212.0574349928,4,5,212.0574349928,4,6,212.0574349928,4,7,212.0574349928,4,8,212.0574349928,5,1,212.0574349928,5,2,212.0574349928,5,3,212.0574349928,5,4,212.0574349928,5,5,212.0574349928,5,6,212.0574349928,5,7,212.0574349928,5,8,212.0574349928,6,1,212.0574349928,6,2,212.0574349928,6,3,212.0574349928,6,4,212.0574349928,6,5,212.0574349928,6,6,212.0574349928,6,7,212.0574349928,6,8,212.0574349928,7,1,212.0574349928,7,2,212.0574349928,7,3,212.0574349928,7,4,212.0574349928,7,5,212.0574349928,7,6,212.0574349928,7,7,212.0574349928,7,8
213.339634270203,0,0,213.339634270203,2,1,213.339634270203,2,2,213.339634270203,2,3,213.339634270203,2,4,213.339634270203,2,5,213.339634270203,2,6,213.339634270203,2,7,213.339634270203,2,8,213.339634270203,3,1,213.339634270203,3,2,213.339634270203,3,3,213.339634270203,3,4,213.339634270203,3,5,213.339634270203,3,6,213.339634270203,3,7,213.339634270203,3,8,213.339634270203,4,1,213.339634270203,4,2,213.339634270203,4,3,213.339634270203,4,4,213.339634270203,4,5,213.339634270203,4,6,213.339634270203,4,7,213.339634270203,4,8,213.339634270203,5,1,213.339634270203,5,2,213.339634270203,5,3,213.339634270203,5,4,213.339634270203,5,5,213.339634270203,5,6,213.339634270203,5,7,213.339634270203,5,8,213.339634270203,6,1,213.339634270203,6,2,213.339634270203,6,3,213.339634270203,6,4,213.339634270203,6,5,213.339634270203,6,6,213.339634270203,6,7,213.339634270203,6,8,213.339634270203,7,1,213.339634270203,7,2,213.339634270203,7,3,213.339634270203,7,4,213.339634270203,7,5,213.339634270203,7,6,213.339634270203,7,7,213.339634270203,7,8
214.912358364227,0,0,214.912358364227,2,1,214.912358364227,2,2,214.912358364227,2,3,214.912358364227,2,4,214.912358364227,2,5,214.912358364227,2,6,214.912358364227,2,7,214.912358364227,2,8,214.912358364227,3,1,214.912358364227,3,2,214.912358364227,3,3,214.912358364227,3,4,214.912358364227,3,5,214.912358364227,3,6,214.912358364227,3,7,214.912358364227,3,8,214.912358364227,4,1,214.912358364227,4,2,214.912358364227,4,3,214.912358364227,4,4,214.912358364227,4,5,214.912358364227,4,6,214.912358364227,4,7,214.912358364227,4,8,214.912358364227,5,1,214.912358364227,5,2,214.912358364227,5,3,214.912358364227,5,4,214.912358364227,5,5,214.912358364227,5,6,214.912358364227,5,7,214.912358364227,5,8,214.912358364227,6,1,214.912358364227,6,2,214.912358364227,6,3,214.912358364227,6,4,214.912358364227,6,5,214.912358364227,6,6,214.912358364227,6,7,214.912358364227,6,8,214.912358364227,7,1,214.912358364227,7,2,214.912358364227,7,3,214.912358364227,7,4,214.912358364227,7,5,214.912358364227,7,6,214.912358364227,7,7,214.912358364227,7,8
216.740258428468,0,0,216.740258428468,2,1,216.740258428468,2,2,216.740258428468,2,3,216.740258428468,2,4,216.740258428468,2,5,216.740258428468,2,6,216.740258428468,2,7,216.740258428468,2,8,216.740258428468,3,1,216.740258428468,3,2,216.740258428468,3,3,216.740258428468,3,4,216.740258428468,3,5,216.740258428468,3,6,216.740258428468,3,7,216.740258428468,3,8,216.740258428468,4,1,216.740258428468,4,2,216.740258428468,4,3,216.740258428468,4,4,216.740258428468,4,5,216.740258428468,4,6,216.740258428468,4,7,216.740258428468,4,8,216.740258428468,5,1,216.740258428468,5,2,216.740258428468,5,3,216.740258428468,5,4,216.740258428468,5,5,216.740258428468,5,6,216.740258428468,5,7,216.740258428468,5,8,216.740258428468,6,1,216.740258428468,6,2,216.740258428468,6,3,216.740258428468,6,4,216.740258428468,6,5,216.740258428468,6,6,216.740258428468,6,7,216.740258428468,6,8,216.740258428468,7,1,216.740258428468,7,2,216.740258428468,7,3,216.740258428468,7,4,216.740258428468,7,5,216.740258428468,7,6,216.740258428468,7,7,216.740258428468,7,8
218.800634831333,0,0,218.800634831333,2,1,218.800634831333,2,2,218.800634831333,2,3,218.800634831333,2,4,218.800634831333,2,5,218.800634831333,2,6,218.800634831333,2,7,218.800634831333,2,8,218.800634831333,3,1,218.800634831333,3,2,218.800634831333,3,3,218.800634831333,3,4,218.800634831333,3,5,218.800634831333,3,6,218.800634831333,3,7,218.800634831333,3,8,218.800634831333,4,1,218.800634831333,4,2,218.800634831333,4,3,218.800634831333,4,4,218.800634831333,4,5,218.800634831333,4,6,218.800634831333,4,7,218.800634831333,4,8,218.800634831333,5,1,218.800634831333,5,2,218.800634831333,5,3,218.800634831333,5,4,218.800634831333,5,5,218.800634831333,5,6,218.800634831333,5,7,218.800634831333,5,8,218.800634831333,6,1,218.800634831333,6,2,218.800634831333,6,3,218.800634831333,6,4,218.800634831333,6,5,218.800634831333,6,6,218.800634831333,6,7,218.800634831333,6,8,218.800634831333,7,1,218.800634831333,7,2,218.800634831333,7,3,218.800634831333,7,4,218.800634831333,7,5,218.800634831333,7,6,218.800634831333,7,7,218.800634831333,7,8
221.06594630831,0,0,221.06594630831,2,1,221.06594630831,2,2,221.06594630831,2,3,221.06594630831,2,4,221.06594630831,2,5,221.06594630831,2,6,221.06594630831,2,7,221.06594630831,2,8,221.06594630831,3,1,221.06594630831,3,2,221.06594630831,3,3,221.06594630831,3,4,221.06594630831,3,5,221.06594630831,3,6,221.06594630831,3,7,221.06594630831,3,8,221.06594630831,4,1,221.06594630831,4,2,221.06594630831,4,3,221.06594630831,4,4,221.06594630831,4,5,221.06594630831,4,6,221.06594630831,4,7,221.06594630831,4,8,221.06594630831,5,1,221.06594630831,5,2,221.06594630831,5,3,221.06594630831,5,4,221.06594630831,5,5,221.06594630831,5,6,221.06594630831,5,7,221.06594630831,5,8,221.06594630831,6,1,221.06594630831,6,2,221.06594630831,6,3,221.06594630831,6,4,221.06594630831,6,5,221.06594630831,6,6,221.06594630831,6,7,221.06594630831,6,8,221.06594630831,7,1,221.06594630831,7,2,221.06594630831,7,3,221.06594630831,7,4,221.06594630831,7,5,221.06594630831,7,6,221.06594630831,7,7,221.06594630831,7,8
223.497812396838,0,0,223.497812396838,2,1,223.497812396838,2,2,223.497812396838,2,3,223.497812396838,2,4,223.497812396838,2,5,223.497812396838,2,6,223.497812396838,2,7,223.497812396838,2,8,223.497812396838,3,1,223.497812396838,3,2,223.497812396838,3,3,223.497812396838,3,4,223.497812396838,3,5,223.497812396838,3,6,223.497812396838,3,7,223.497812396838,3,8,223.497812396838,4,1,223.497812396838,4,2,223.497812396838,4,3,223.497812396838,4,4,223.497812396838,4,5,223.497812396838,4,6,223.497812396838,4,7,223.497812396838,4,8,223.497812396838,5,1,223.497812396838,5,2,223.497812396838,5,3,223.497812396838,5,4,223.497812396838,5,5,223.497812396838,5,6,223.497812396838,5,7,223.497812396838,5,8,223.497812396838,6,1,223.497812396838,6,2,223.497812396838,6,3,223.497812396838,6,4,223.497812396838,6,5,223.497812396838,6,6,223.497812396838,6,7,223.497812396838,6,8,223.497812396838,7,1,223.497812396838,7,2,223.497812396838,7,3,223.497812396838,7,4,223.497812396838,7,5,223.497812396838,7,6,223.497812396838,7,7,223.497812396838,7,8
226.055500170253,0,0,226.055500170253,2,1,226.055500170253,2,2,226.055500170253,2,3,226.055500170253,2,4,226.055500170253,2,5,226.055500170253,2,6,226.055500170253,2,7,226.055500170253,2,8,226.055500170253,3,1,226.055500170253,3,2,226.055500170253,3,3,226.055500170253,3,4,226.055500170253,3,5,226.055500170253,3,6,226.055500170253,3,7,226.055500170253,3,8,226.055500170253,4,1,226.055500170253,4,2,226.055500170253,4,3,226.055500170253,4,4,226.055500170253,4,5,226.055500170253,4,6,226.055500170253,4,7,226.055500170253,4,8,226.055500170253,5,1,226.055500170253,5,2,226.055500170253,5,3,226.055500170253,5,4,226.055500170253,5,5,226.055500170253,5,6,226.055500170253,5,7,226.055500170253,5,8,226.055500170253,6,1,226.055500170253,6,2,226.055500170253,6,3,226.055500170253,6,4,226.055500170253,6,5,226.055500170253,6,6,226.055500170253,6,7,226.055500170253,6,8,226.055500170253,7,1,226.055500170253,7,2,226.055500170253,7,3,226.055500170253,7,4,226.055500170253,7,5,226.055500170253,7,6,226.055500170253,7,7,226.055500170253,7,8
228.707723217434,0,0,228.707723217434,2,1,228.707723217434,2,2,228.707723217434,2,3,228.707723217434,2,4,228.707723217434,2,5,228.707723217434,2,6,228.707723217434,2,7,228.707723217434,2,8,228.707723217434,3,1,228.707723217434,3,2,228.707723217434,3,3,228.707723217434,3,4,228.707723217434,3,5,228.707723217434,3,6,228.707723217434,3,7,228.707723217434,3,8,228.707723217434,4,1,228.707723217434,4,2,228.707723217434,4,3,228.707723217434,4,4,228.707723217434,4,5,228.707723217434,4,6,228.707723217434,4,7,228.707723217434,4,8,228.707723217434,5,1,228.707723217434,5,2,228.707723217434,5,3,228.707723217434,5,4,228.707723217434,5,5,228.707723217434,5,6,228.707723217434,5,7,228.707723217434,5,8,228.707723217434,6,1,228.707723217434,6,2,228.707723217434,6,3,228.707723217434,6,4,228.707723217434,6,5,228.707723217434,6,6,228.707723217434,6,7,228.707723217434,6,8,228.707723217434,7,1,228.707723217434,7,2,228.707723217434,7,3,228.707723217434,7,4,228.707723217434,7,5,228.707723217434,7,6,228.707723217434,7,7,228.707723217434,7,8
231.435556003254,0,0,231.435556003254,2,1,231.435556003254,2,2,231.435556003254,2,3,231.435556003254,2,4,231.435556003254,2,5,231.435556003254,2,6,231.435556003254,2,7,231.435556003254,2,8,231.435556003254,3,1,231.435556003254,3,2,231.435556003254,3,3,231.435556003254,3,4,231.435556003254,3,5,231.435556003254,3,6,231.435556003254,3,7,231.435556003254,3,8,231.435556003254,4,1,231.435556003254,4,2,231.435556003254,4,3,231.435556003254,4,4,231.435556003254,4,5,231.435556003254,4,6,231.435556003254,4,7,231.435556003254,4,8,231.435556003254,5,1,231.435556003254,5,2,231.435556003254,5,3,231.435556003254,5,4,231.435556003254,5,5,231.435556003254,5,6,231.435556003254,5,7,231.435556003254,5,8,231.435556003254,6,1,231.435556003254,6,2,231.435556003254,6,3,231.435556003254,6,4,231.435556003254,6,5,231.435556003254,6,6,231.435556003254,6,7,231.435556003254,6,8,231.435556003254,7,1,231.435556003254,7,2,231.435556003254,7,3,231.435556003254,7,4,231.435556003254,7,5,231.435556003254,7,6,231.435556003254,7,7,231.435556003254,7,8
234.232566563165,0,0,234.232566563165,2,1,234.232566563165,2,2,234.232566563165,2,3,234.232566563165,2,4,234.232566563165,2,5,234.232566563165,2,6,234.232566563165,2,7,234.232566563165,2,8,234.232566563165,3,1,234.232566563165,3,2,234.232566563165,3,3,234.232566563165,3,4,234.232566563165,3,5,234.232566563165,3,6,234.232566563165,3,7,234.232566563165,3,8,234.232566563165,4,1,234.232566563165,4,2,234.232566563165,4,3,234.232566563165,4,4,234.232566563165,4,5,234.232566563165,4,6,234.232566563165,4,7,234.232566563165,4,8,234.232566563165,5,1,234.232566563165,5,2,234.232566563165,5,3,234.232566563165,5,4,234.232566563165,5,5,234.232566563165,5,6,234.232566563165,5,7,234.232566563165,5,8,234.232566563165,6,1,234.232566563165,6,2,234.232566563165,6,3,234.232566563165,6,4,234.232566563165,6,5,234.232566563165,6,6,234.232566563165,6,7,234.232566563165,6,8,234.232566563165,7,1,234.232566563165,7,2,234.232566563165,7,3,234.232566563165,7,4,234.232566563165,7,5,234.232566563165,7,6,234.232566563165,7,7,234.232566563165,7,8
237.109151380385,0,0,237.109151380385,2,1,237.109151380385,2,2,237.109151380385,2,3,237.109151380385,2,4,237.109151380385,2,5,237.109151380385,2,6,237.109151380385,2,7,237.109151380385,2,8,237.109151380385,3,1,237.109151380385,3,2,237.109151380385,3,3,237.109151380385,3,4,237.109151380385,3,5,237.109151380385,3,6,237.109151380385,3,7,237.109151380385,3,8,237.109151380385,4,1,237.109151380385,4,2,237.109151380385,4,3,237.109151380385,4,4,237.109151380385,4,5,237.109151380385,4,6,237.109151380385,4,7,237.109151380385,4,8,237.109151380385,5,1,237.109151380385,5,2,237.109151380385,5,3,237.109151380385,5,4,237.109151380385,5,5,237.109151380385,5,6,237.109151380385,5,7,237.109151380385,5,8,237.109151380385,6,1,237.109151380385,6,2,237.109151380385,6,3,237.109151380385,6,4,237.109151380385,6,5,237.109151380385,6,6,237.109151380385,6,7,237.109151380385,6,8,237.109151380385,7,1,237.109151380385,7,2,237.109151380385,7,3,237.109151380385,7,4,237.109151380385,7,5,237.109151380385,7,6,237.109151380385,7,7,237.109151380385,7,8
240.085261802045,0,0,240.085261802045,2,1,240.085261802045,2,2,240.085261802045,2,3,240.085261802045,2,4,240.085261802045,2,5,240.085261802045,2,6,240.085261802045,2,7,240.085261802045,2,8,240.085261802045,3,1,240.085261802045,3,2,240.085261802045,3,3,240.085261802045,3,4,240.085261802045,3,5,240.085261802045,3,6,240.085261802045,3,7,240.085261802045,3,8,240.085261802045,4,1,240.085261802045,4,2,240.085261802045,4,3,240.085261802045,4,4,240.085261802045,4,5,240.085261802045,4,6,240.085261802045,4,7,240.085261802045,4,8,240.085261802045,5,1,240.085261802045,5,2,240.085261802045,5,3,240.085261802045,5,4,240.085261802045,5,5,240.085261802045,5,6,240.085261802045,5,7,240.085261802045,5,8,240.085261802045,6,1,240.085261802045,6,2,240.085261802045,6,3,240.085261802045,6,4,240.085261802045,6,5,240.085261802045,6,6,240.085261802045,6,7,240.085261802045,6,8,240.085261802045,7,1,240.085261802045,7,2,240.085261802045,7,3,240.085261802045,7,4,240.085261802045,7,5,240.085261802045,7,6,240.085261802045,7,7,240.085261802045,7,8
243.174862191837,0,0,243.174862191837,2,1,243.174862191837,2,2,243.174862191837,2,3,243.174862191837,2,4,243.174862191837,2,5,243.174862191837,2,6,243.174862191837,2,7,243.174862191837,2,8,243.174862191837,3,1,243.174862191837,3,2,243.174862191837,3,3,243.174862191837,3,4,243.174862191837,3,5,243.174862191837,3,6,243.174862191837,3,7,243.174862191837,3,8,243.174862191837,4,1,243.174862191837,4,2,243.174862191837,4,3,243.174862191837,4,4,243.174862191837,4,5,243.174862191837,4,6,243.174862191837,4,7,243.174862191837,4,8,243.174862191837,5,1,243.174862191837,5,2,243.174862191837,5,3,243.174862191837,5,4,243.174862191837,5,5,243.174862191837,5,6,243.174862191837,5,7,243.174862191837,5,8,243.174862191837,6,1,243.174862191837,6,2,243.174862191837,6,3,243.174862191837,6,4,243.174862191837,6,5,243.174862191837,6,6,243.174862191837,6,7,243.174862191837,6,8,243.174862191837,7,1,243.174862191837,7,2,243.174862191837,7,3,243.174862191837,7,4,243.174862191837,7,5,243.174862191837,7,6,243.174862191837,7,7,243.174862191837,7,8
246.390811593195,0,0,246.390811593195,2,1,246.390811593195,2,2,246.390811593195,2,3,246.390811593195,2,4,246.390811593195,2,5,246.390811593195,2,6,246.390811593195,2,7,246.390811593195,2,8,246.390811593195,3,1,246.390811593195,3,2,246.390811593195,3,3,246.390811593195,3,4,246.390811593195,3,5,246.390811593195,3,6,246.390811593195,3,7,246.390811593195,3,8,246.390811593195,4,1,246.390811593195,4,2,246.390811593195,4,3,246.390811593195,4,4,246.390811593195,4,5,246.390811593195,4,6,246.390811593195,4,7,246.390811593195,4,8,246.390811593195,5,1,246.390811593195,5,2,246.390811593195,5,3,246.390811593195,5,4,246.390811593195,5,5,246.390811593195,5,6,246.390811593195,5,7,246.390811593195,5,8,246.390811593195,6,1,246.390811593195,6,2,246.390811593195,6,3,246.390811593195,6,4,246.390811593195,6,5,246.390811593195,6,6,246.390811593195,6,7,246.390811593195,6,8,246.390811593195,7,1,246.390811593195,7,2,246.390811593195,7,3,246.390811593195,7,4,246.390811593195,7,5,246.390811593195,7,6,246.390811593195,7,7,246.390811593195,7,8
249.742077473673,0,0,249.742077473673,2,1,249.742077473673,2,2,249.742077473673,2,3,249.742077473673,2,4,249.742077473673,2,5,249.742077473673,2,6,249.742077473673,2,7,249.742077473673,2,8,249.742077473673,3,1,249.742077473673,3,2,249.742077473673,3,3,249.742077473673,3,4,249.742077473673,3,5,249.742077473673,3,6,249.742077473673,3,7,249.742077473673,3,8,249.742077473673,4,1,249.742077473673,4,2,249.742077473673,4,3,249.742077473673,4,4,249.742077473673,4,5,249.742077473673,4,6,249.742077473673,4,7,249.742077473673,4,8,249.742077473673,5,1,249.742077473673,5,2,249.742077473673,5,3,249.742077473673,5,4,249.742077473673,5,5,249.742077473673,5,6,249.742077473673,5,7,249.742077473673,5,8,249.742077473673,6,1,249.742077473673,6,2,249.742077473673,6,3,249.742077473673,6,4,249.742077473673,6,5,249.742077473673,6,6,249.742077473673,6,7,249.742077473673,6,8,249.742077473673,7,1,249.742077473673,7,2,249.742077473673,7,3,249.742077473673,7,4,249.742077473673,7,5,249.742077473673,7,6,249.742077473673,7,7,249.742077473673,7,8
253.235663667309,0,0,253.235663667309,2,1,253.235663667309,2,2,253.235663667309,2,3,253.235663667309,2,4,253.235663667309,2,5,253.235663667309,2,6,253.235663667309,2,7,253.235663667309,2,8,253.235663667309,3,1,253.235663667309,3,2,253.235663667309,3,3,253.235663667309,3,4,253.235663667309,3,5,253.235663667309,3,6,253.235663667309,3,7,253.235663667309,3,8,253.235663667309,4,1,253.235663667309,4,2,253.235663667309,4,3,253.235663667309,4,4,253.235663667309,4,5,253.235663667309,4,6,253.235663667309,4,7,253.235663667309,4,8,253.235663667309,5,1,253.235663667309,5,2,253.235663667309,5,3,253.235663667309,5,4,253.235663667309,5,5,253.235663667309,5,6,253.235663667309,5,7,253.235663667309,5,8,253.235663667309,6,1,253.235663667309,6,2,253.235663667309,6,3,253.235663667309,6,4,253.235663667309,6,5,253.235663667309,6,6,253.235663667309,6,7,253.235663667309,6,8,253.235663667309,7,1,253.235663667309,7,2,253.235663667309,7,3,253.235663667309,7,4,253.235663667309,7,5,253.235663667309,7,6,253.235663667309,7,7,253.235663667309,7,8
