"O_pre_c30_v40","O_pre_c30_v60","O_pre_c30_v80","O_pre_70_v40","O_pre_c70_v60","O_pre_c70_v80","O_L_c30_v40","O_L_c30_v60","O_L_c30_v80","O_L_70_v40","O_L_c70_v60","O_L_c70_v80","O_Mix_c30_v40","O_Mix_c30_v60","O_Mix_c30_v80","O_Mix_70_v40","O_Mix_c70_v60","O_Mix_c70_v80","Y_pre_c30_v40","Y_pre_c30_v60","Y_pre_c30_v80","Y_pre_70_v40","Y_pre_c70_v60","Y_pre_c70_v80","Y_L_c30_v40","Y_L_c30_v60","Y_L_c30_v80","Y_L_70_v40","Y_L_c70_v60","Y_L_c70_v80","Y_Mix_c30_v40","Y_Mix_c30_v60","Y_Mix_c30_v80","Y_Mix_70_v40","Y_Mix_c70_v60","Y_Mix_c70_v80"
23579.3619323441,15960.9845936221,12152.979928956,24550.2535639369,16942.2609969642,13144.4383329149,6343.83902489255,4281.94797639233,3251.37731803781,6556.38988405553,4497.78911620378,3470.44439771771,5046.27715669344,3423.79870036177,2612.96262857386,5286.52365264966,3667.61372205545,2860.32002910277,25397.0038694775,17303.9914714644,13259.6570182327,26897.2738107961,18823.5028245892,14798.3063963183,569950.670200641,385066.730070064,292679.382885748,590592.206429549,406197.265751244,314302.328841783,24342.7130008786,16589.2348047684,12714.6511941528,25795.3273865427,18060.9595966863,14205.4011158555
