"O_pre_c30_v40","O_pre_c30_v60","O_pre_c30_v80","O_pre_70_v40","O_pre_c70_v60","O_pre_c70_v80","O_L_c30_v40","O_L_c30_v60","O_L_c30_v80","O_L_70_v40","O_L_c70_v60","O_L_c70_v80","O_Mix_c30_v40","O_Mix_c30_v60","O_Mix_c30_v80","O_Mix_70_v40","O_Mix_c70_v60","O_Mix_c70_v80","Y_pre_c30_v40","Y_pre_c30_v60","Y_pre_c30_v80","Y_pre_70_v40","Y_pre_c70_v60","Y_pre_c70_v80","Y_L_c30_v40","Y_L_c30_v60","Y_L_c30_v80","Y_L_70_v40","Y_L_c70_v60","Y_L_c70_v80","Y_Mix_c30_v40","Y_Mix_c30_v60","Y_Mix_c30_v80","Y_Mix_70_v40","Y_Mix_c70_v60","Y_Mix_c70_v80"
937.926658918072,634.278771089482,482.484872035637,974.036981273044,670.649212306643,519.105955805519,268.033109493522,180.658067166487,136.980139968758,275.952848241768,188.660323981474,145.061053663072,210.69992409521,142.859614467477,108.95205271523,220.327754356825,152.597655361571,118.797898567845,702.67681863998,478.787722310081,366.894862633948,744.252250403714,520.818297227666,409.374649204456,16108.2295304545,10878.2449380389,8264.64714324759,16672.1323797406,11454.585069884,8853.44893550757,674.16335916123,459.469076185442,352.173733110707,714.500614496014,500.262801898042,393.418457007071
