O_pre_c30_v40,O_pre_c30_v60,O_pre_c30_v80,O_pre_70_v40,O_pre_c70_v60,O_pre_c70_v80,O_L_c30_v40,O_L_c30_v60,O_L_c30_v80,O_L_70_v40,O_L_c70_v60,O_L_c70_v80,O_Mix_c30_v40,O_Mix_c30_v60,O_Mix_c30_v80,O_Mix_70_v40,O_Mix_c70_v60,O_Mix_c70_v80,Y_pre_c30_v40,Y_pre_c30_v60,Y_pre_c30_v80,Y_pre_70_v40,Y_pre_c70_v60,Y_pre_c70_v80,Y_L_c30_v40,Y_L_c30_v60,Y_L_c30_v80,Y_L_70_v40,Y_L_c70_v60,Y_L_c70_v80,Y_Mix_c30_v40,Y_Mix_c30_v60,Y_Mix_c30_v80,Y_Mix_70_v40,Y_Mix_c70_v60,Y_Mix_c70_v80
,,,,,O_pre_c30_v40,O_pre_c30_v60,O_pre_c30_v80,O_pre_70_v40,O_pre_c70_v60,O_pre_c70_v80,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.333333333,,2.103848348,3.628013569,5.133699896,6.12723475,9.540088406,12.8527764,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.296257404,,4.150874871,6.618309128,9.015291118,10.57470804,15.79499844,20.65650942,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.247134385,,5.548313071,8.653127246,11.64863439,13.58621852,20.00552488,25.88591074,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.227477269,,6.242722378,9.682300702,13.0049379,15.15659691,22.30191742,28.87601289,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.23073536,,6.849431828,10.58309444,14.19413946,16.535092,24.32572485,31.52130505,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.23393137,,7.39219547,11.389945,15.26061044,17.77229977,26.14696605,33.90782981,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.236875897,,7.883015221,12.12008014,16.22632308,18.89310032,27.79919773,36.0756872,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.239453589,,8.332878003,12.78937986,17.11167788,19.92071033,29.31433308,38.06383951,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.241614036,,8.747166103,13.40571574,17.92691331,20.8668823,30.70905571,39.89339217,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.243409219,,9.182099903,14.05074078,18.77737754,21.85181387,32.14974241,41.76826052,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.244312479,,9.638933078,14.72704217,19.66750714,22.88147333,33.64967731,43.71213222,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.244724462,,10.02749903,15.30534697,20.4328144,23.7700262,34.9614464,45.43590375,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.246205249,,10.35738308,15.79875517,21.08905616,24.53452593,36.10370734,46.95548555,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.248275483,,10.65092311,16.23851655,21.6748561,25.21764467,37.12770801,48.3217167,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.250263298,,10.90724578,16.62322728,22.18822493,25.81697481,38.02942088,49.52874303,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.252155982,,11.11235079,16.93238115,22.60246672,26.30186479,38.76538227,50.52180706,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.254051692,,11.22488076,17.10522804,22.83825879,26.58105277,39.20521297,51.13533432,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.256140843,,11.19456767,17.06816039,22.79978917,26.54453293,39.19287313,51.17254475,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.258754363,,10.9826554,16.76448692,22.41333873,26.10771912,38.60862495,50.48270067,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.262246406,,10.54314643,16.12525804,21.58703541,25.16347352,37.29199606,48.85213672,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.266580753,,9.950468258,15.25920186,20.46207341,23.87365306,35.47131893,46.56722652,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.271469355,,9.367831129,14.40620435,19.35190647,22.59909268,33.66334057,44.28628298,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.27618413,,8.868090853,13.67278855,18.39498827,21.49860498,32.09261185,42.29165323,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.279934925,,8.463345337,13.07695913,17.61514791,20.59986081,30.80003045,40.6372003,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.282476232,,8.128663169,12.58268768,16.96613292,19.85026253,29.71363068,39.23575951,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.284043363,,234.7372333,347.5473143,457.4478035,529.1443471,770.6046861,998.1407728,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1.255315801,,-243.8658965,-361.130002,-475.4139364,-549.9946096,-801.3183168,-1038.376532,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#DIV/0!,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
